experiment,workload,sweep,value,trace,config.cpu.frequency_ghz,config.cpu.issue_width,config.cpu.base_cpi,config.cpu.mshrs,config.l1.size_kb,config.l1.line_size,config.l1.associativity,config.l1.latency_cycles,config.l2.size_kb,config.l2.line_size,config.l2.associativity,config.l2.latency_cycles,config.memory.latency_cycles,config.memory.bandwidth_gbps,instructions,cycles,ipc,cpi,seconds,memory_instructions,dependent_loads,l1.accesses,l1.hits,l1.misses,l1.hit_rate,l1.writebacks,l1.writebacks_in,l2.accesses,l2.hits,l2.misses,l2.hit_rate,l2.writebacks,l2.writebacks_in,memory.reads,memory.writes,memory.bytes_read,memory.bytes_written,memory.queue_delay_cycles,average_memory_latency,average_outstanding_misses,achieved_bandwidth_gbps,bandwidth_utilization,compute_cycles,stall_cycles.l1,stall_cycles.l2,stall_cycles.dram,stall_cycles.bandwidth,stall_cycles.mshr,stall_cycles.total,stall_fraction,bottleneck.name,bottleneck.detail,bottleneck.suggestions,simulator.records,simulator.wall_seconds,simulator.records_per_second,stall_share.l1,stall_share.l2,stall_share.dram,stall_share.bandwidth,stall_share.mshr,stall_share.compute
mlp,random_access,cpu.mshrs,8,/workspace/traces/random_access.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,10000000,23054305,0.4337584672,2.3054305,0.006586944286,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,170620,184.40444,7.997991698,9.083704584,0.1816740917,2500000,0,0,194,14480,20539631,20554305,0.8915603832,Memory-level parallelism,Waiting for a free MSHR costs 89% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.121720776,16431048.71,0.0,0.0,8.414914264385762e-06,0.0006280822605582775,0.8909238860160824,0.10843961680909488
mlp,random_access,cpu.mshrs,16,/workspace/traces/random_access.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,10000000,11547938,0.8659554632,1.1547938,0.003299410857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,409279,184.643099,15.98785853,18.13470907,0.3626941814,2500000,0,0,195,3443,9044300,9047938,0.7835111342,Memory-level parallelism,Waiting for a free MSHR costs 78% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.131684751,15187787.38,0.0,0.0,1.6886131532746365e-05,0.00029814846598587557,0.7831960995980408,0.21648886580444057
mlp,random_access,cpu.mshrs,32,/workspace/traces/random_access.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,10000000,5807574,1.721889381,0.5807574,0.001659306857,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,1247759,185.481579,31.93506945,36.05954844,0.7211909689,2500000,0,0,195,286,3307093,3307574,0.5695276547,Memory-level parallelism,Waiting for a free MSHR costs 56% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,2000000,0.145767265,13720501.65,0.0,0.0,3.357684292959504e-05,4.924603629673939e-05,0.5694448318695552,0.43047234525121847
mlp,random_access,cpu.mshrs,64,/workspace/traces/random_access.trace,3.5,4,0,64,32,64,8,4,512,64,8,12,180,50,10000000,4188563,2.387453645,0.4188563,0.001196732286,1000000,0,1000000,4075,995925,0.004075,0,0,995925,61021,934904,0.06127067801,0,0,934904,0,59833856,0,83296299,267.530119,63.86768422,49.99769515,0.999953903,2500000,0,0,196,530195,1158172,1688563,0.4031365888,DRAM bandwidth,"DRAM is delivering 99% of its configured bandwidth, so requests are queueing behind the bus.",Increase memory.bandwidth_gbps; Reduce DRAM traffic by improving locality (blocking/tiling); Increase last-level cache capacity to filter traffic,2000000,0.156876429,12748887.85,0.0,0.0,4.679409143422219e-05,0.12658159851003792,0.2765081962477346,0.5968634111507932
mlp,pointer_chase,cpu.mshrs,1,/workspace/traces/pointer_chase.trace,3.5,4,0,1,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.117813354,16976004.27,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,2,/workspace/traces/pointer_chase.trace,3.5,4,0,2,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.120650825,16576761.91,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,4,/workspace/traces/pointer_chase.trace,3.5,4,0,4,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.119774521,16698042.15,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,8,/workspace/traces/pointer_chase.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.123070925,16250791.97,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,16,/workspace/traces/pointer_chase.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.125336505,15957043.0,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,32,/workspace/traces/pointer_chase.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.131492102,15210039.0,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,pointer_chase,cpu.mshrs,64,/workspace/traces/pointer_chase.trace,3.5,4,0,64,32,64,8,4,512,64,8,12,180,50,3000000,186299824,0.01610307479,62.09994133,0.05322852114,1000000,1000000,1000000,3638,996362,0.003638,0,0,996362,54176,942186,0.05437381193,0,0,942186,0,60299904,0,0,185.549824,0.9958961207,1.132849508,0.02265699016,750000,14552,866816,184668456,0,0,185549824,0.9959742313,DRAM latency,"Waiting for DRAM costs 99% of cycles and the bus is not saturated, so the exposed latency is the problem.",Increase l2.size_kb to keep the working set on chip; Reduce memory.latency_cycles; Increase cpu.mshrs if the misses are independent,2000000,0.152005343,13157432.24,7.811064813458976e-05,0.00465280096024138,0.9912433196930985,0.0,0.0,0.004025768698525448
mlp,strided,cpu.mshrs,1,/workspace/traces/strided.trace,3.5,4,0,1,32,64,8,4,512,64,8,12,180,50,6999888,10686807,0.6550027525,1.526711142,0.003053373429,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,2,12.01626226,0.9999935434,0.0005030501627,1.006100325e-05,1749972,0,14,0,2,8936819,8936835,0.8362493119,Memory-level parallelism,Waiting for a free MSHR costs 83% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,1999968,0.066744856,29964376.58,0.0,1.3100264653417995e-06,0.0,1.8714663790597136e-07,0.8362478147121025,0.16375068811479426
mlp,strided,cpu.mshrs,2,/workspace/traces/strided.trace,3.5,4,0,2,32,64,8,4,512,64,8,12,180,50,6999888,5352848,1.307694147,0.7647048067,0.001529385143,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,14,12.01627426,1.996460576,0.001004325174,2.008650348e-05,1749972,0,14,0,6,3602856,3602876,0.6730764632,Memory-level parallelism,Waiting for a free MSHR costs 67% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,1999968,0.06895617,29003466.98,0.0,2.615430141113665e-06,0.0,1.1208986319058566e-06,0.673072726892301,0.3269235367789259
mlp,strided,cpu.mshrs,4,/workspace/traces/strided.trace,3.5,4,0,4,32,64,8,4,512,64,8,12,180,50,6999888,2768892,2.528046598,0.395562329,0.000791112,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,36,12.01629626,3.859584267,0.001941570852,3.883141704e-05,1749972,0,14,0,1,1018905,1018920,0.3679883506,Memory-level parallelism,Waiting for a free MSHR costs 36% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,1999968,0.072315817,27656024.41,0.0,5.056174094186411e-06,0.0,3.611552924418865e-07,0.36798293324550035,0.632011649425113
mlp,strided,cpu.mshrs,8,/workspace/traces/strided.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,6999888,1777063,3.939020733,0.2538702048,0.0005077322857,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,98,12.01635826,6.013762033,0.003025216326,6.050432652e-05,1749972,0,14,0,0,27077,27091,0.01524481687,Compute,Memory stalls account for only 1% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.073652575,27154081.17,0.0,7.878167515726793e-06,0.0,0.0,0.015236938701666739,0.9847551831308176
mlp,strided,cpu.mshrs,16,/workspace/traces/strided.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,6999888,1750150,3.999593178,0.250025429,0.0005000428571,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,269,12.01652926,6.1063366,0.003071736708,6.143473417e-05,1749972,0,14,0,0,164,178,0.0001017055681,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.076252553,26228210.35,0.0,7.999314344484759e-06,0.0,0.0,9.37062537496786e-05,0.9998982944319058
mlp,strided,cpu.mshrs,32,/workspace/traces/strided.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,6999888,1749986,3.999968,0.250002,0.000499996,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,317,12.01657727,6.106936284,0.003072024576,6.144049152e-05,1749972,0,14,0,0,0,14,8.000064001e-06,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.082608284,24210259.59,0.0,8.000064000512004e-06,0.0,0.0,0.0,0.9999919999359995
mlp,strided,cpu.mshrs,64,/workspace/traces/strided.trace,3.5,4,0,64,32,64,8,4,512,64,8,12,180,50,6999888,1749986,3.999968,0.250002,0.000499996,999984,0,999984,332333,667651,0.3323383174,0,0,667651,667627,24,0.9999640531,0,0,24,0,1536,0,317,12.01657727,6.106936284,0.003072024576,6.144049152e-05,1749972,0,14,0,0,0,14,8.000064001e-06,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),1999968,0.091208729,21927374.96,0.0,8.000064000512004e-06,0.0,0.0,0.0,0.9999919999359995
mlp,matrix_naive,cpu.mshrs,1,/workspace/traces/matrix_naive.trace,3.5,4,0,1,32,64,8,4,512,64,8,12,180,50,35463168,118310020,0.2997477982,3.336137933,0.03380286286,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,57924,10.27952991,1.0,0.0316564903,0.0006331298059,8865792,0,16,0,4,109444208,109444228,0.9250630504,Memory-level parallelism,Waiting for a free MSHR costs 92% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,0.834747828,25525543.51,0.0,1.3523791137893478e-07,0.0,3.3809477844733695e-08,0.9250628814026065,0.07493694955000431
mlp,matrix_naive,cpu.mshrs,2,/workspace/traces/matrix_naive.trace,3.5,4,0,2,32,64,8,4,512,64,8,12,180,50,35463168,59155271,0.5994929514,1.668076326,0.016901506,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,58456,10.27955788,1.999997904,0.06331270125,0.001266254025,8865792,0,16,0,5,50289458,50289479,0.8501267622,Memory-level parallelism,Waiting for a free MSHR costs 85% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,0.868717616,24527408.69,0.0,2.704746293867879e-07,0.0,8.452332168337121e-08,0.8501264071632771,0.1498732378387718
mlp,matrix_naive,cpu.mshrs,4,/workspace/traces/matrix_naive.trace,3.5,4,0,4,32,64,8,4,512,64,8,12,180,50,35463168,29580510,1.198869391,0.8341192191,0.008451574286,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,61781,10.27976218,3.99970538,0.1266130976,0.002532261952,8865792,0,16,0,399,20714303,20714718,0.7002826523,Memory-level parallelism,Waiting for a free MSHR costs 70% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,0.903050412,23594908.67,0.0,5.40896691774415e-07,0.0,1.3488611251124474e-05,0.7002686228195525,0.29971734767250463
mlp,matrix_naive,cpu.mshrs,8,/workspace/traces/matrix_naive.trace,3.5,4,0,8,32,64,8,4,512,64,8,12,180,50,35463168,14797160,2.396619892,0.4172543186,0.00422776,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,67362,10.28015439,7.996055054,0.2531080288,0.005062160577,8865792,0,16,0,397,5930955,5931368,0.400845027,Memory-level parallelism,Waiting for a free MSHR costs 40% of cycles: the misses are independent but too few can be in flight at once.,Increase cpu.mshrs; Reduce memory.latency_cycles to shorten MSHR occupancy; Improve locality so fewer misses need to be tracked,21307392,0.936397582,22754642.27,0.0,1.0812885715907647e-06,0.0,2.682947268259585e-05,0.400817116257444,0.5991549729813018
mlp,matrix_naive,cpu.mshrs,16,/workspace/traces/matrix_naive.trace,3.5,4,0,16,32,64,8,4,512,64,8,12,180,50,35463168,8964365,3.956015624,0.2527795881,0.002561247143,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,80086,10.28098042,13.20011624,0.4177964641,0.008355929282,8865792,0,16,0,219,98338,98573,0.01099609398,Compute,Memory stalls account for only 1% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,0.987646686,21573901.18,0.0,1.7848447714924594e-06,0.0,2.4430062809803038e-05,0.010969879071189091,0.9890039060212296
mlp,matrix_naive,cpu.mshrs,32,/workspace/traces/matrix_naive.trace,3.5,4,0,32,32,64,8,4,512,64,8,12,180,50,35463168,8890580,3.988847522,0.2506989787,0.002540165714,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,113710,10.28329027,13.31336403,0.4212638546,0.008425277091,8865792,0,16,0,512,24260,24788,0.00278811956,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,1.044653063,20396620.42,0.0,1.7996576151387198e-06,0.0,5.7589043684439035e-05,0.002728730858954084,0.9972118804397463
mlp,matrix_naive,cpu.mshrs,64,/workspace/traces/matrix_naive.trace,3.5,4,0,64,32,64,8,4,512,64,8,12,180,50,35463168,8879330,3.993901342,0.2503817482,0.002536951429,14229504,0,14229504,6990648,7238856,0.491278403,36856,0,7238856,7225032,13824,0.998090306,2896,36856,13824,2896,884736,185344,507687,10.3109776,13.37460203,0.4217975906,0.008435951812,8865792,0,16,0,3430,10092,13538,0.001524664586,Compute,Memory stalls account for only 0% of cycles; the machine is limited by instruction issue.,Increase cpu.issue_width; Reduce the instruction count (vectorise the inner loop),21307392,1.141938148,18658972.06,0.0,1.8019377588173883e-06,0.0,0.0003862904070464776,0.0011365722413740676,0.9984753354138206
